location,kind,region,realm,status
me_land_0472,land,me_umbar_region,UMB,owned
me_land_0473,land,me_umbar_region,UMB,owned
me_land_0474,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_0475,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_0476,land,me_rhun_region,RH2,owned
me_land_0477,land,me_rhun_region,WILD,wild_unclaimed
me_land_0478,land,me_rhun_region,DOR,owned
me_land_0479,land,me_lebennin_region,GON,owned
me_land_0480,land,me_brown_lands_region,WILD,wild_unclaimed
me_land_0481,land,me_grey_mountains_region,WILD,wild_unclaimed
me_land_0482,land,me_dale_region,ESG,owned
me_land_0483,land,me_enedwaith_region,WILD,wild_unclaimed
me_land_0484,land,me_khand_region,WILD,wild_unclaimed
me_land_0485,land,me_grey_mountains_region,GUN,owned
me_land_0486,land,me_lindon_region,BLU,owned
me_land_0487,land,me_shire_breeland_region,SHI,owned
me_land_0488,land,me_lindon_region,LIN,owned
me_land_0489,land,me_belfalas_region,GON,owned
me_land_0490,land,me_rhun_region,DOR,owned
me_land_0491,land,me_enedwaith_region,WILD,wild_unclaimed
me_land_0492,land,me_mirkwood_region,WILD,wild_unclaimed
me_land_0493,land,me_belfalas_region,GON,owned
me_land_0494,land,me_mordor_region,MOR,owned
me_land_0495,land,me_umbar_region,UMB,owned
me_land_0496,land,me_anduin_vale_region,WILD,wild_unclaimed
me_land_0497,land,me_mordor_region,WILD,wild_unclaimed
me_land_0498,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0499,land,me_rhun_region,RH3,owned
me_land_0500,land,me_khand_region,KHA,owned
me_land_0501,land,me_umbar_region,UMB,owned
me_land_0502,land,me_rohan_region,ROH,owned
me_land_0503,land,me_belfalas_region,GON,owned
me_land_0504,land,me_enedwaith_region,DUN,owned
me_land_0505,land,me_far_harad_region,HFA,owned
me_land_0506,land,me_mirkwood_region,DOL,owned
me_land_0507,land,me_khand_region,WILD,wild_unclaimed
me_land_0508,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0509,land,me_near_harad_region,UMB,owned
me_land_0510,land,me_anduin_vale_region,LOR,owned
me_land_0511,land,me_rohan_region,ROH,owned
me_land_0512,land,me_belfalas_region,GON,owned
me_land_0513,land,me_forochel_region,LOS,owned
me_land_0514,land,me_north_arnor_region,RIV,owned
me_land_0515,land,me_mordor_region,WILD,wild_unclaimed
me_land_0516,land,me_rhun_region,RHU,owned
me_land_0517,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0518,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0519,land,me_lindon_region,LIN,owned
me_land_0520,land,me_rhun_region,RH3,owned
me_land_0521,land,me_enedwaith_region,WILD,wild_unclaimed
me_land_0522,land,me_enedwaith_region,WILD,wild_unclaimed
me_land_0523,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0524,land,me_shire_breeland_region,SHI,owned
me_land_0525,land,me_shire_breeland_region,SHI,owned
me_land_0526,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0527,land,me_mordor_region,WILD,wild_unclaimed
me_land_0528,land,me_mirkwood_region,BEO,owned
me_land_0529,land,me_ithilien_region,WILD,wild_ithilien
me_land_0530,land,me_mordor_region,MOR,owned
me_land_0531,land,me_mordor_region,WILD,wild_unclaimed
me_land_0532,land,me_mordor_region,WILD,wild_unclaimed
me_land_0533,land,me_dale_region,WOO,owned
me_land_0534,land,me_mordor_region,WILD,wild_unclaimed
me_land_0535,land,me_near_harad_region,HNE,owned
me_land_0536,land,me_rohan_region,ROH,owned
me_land_0537,land,me_rohan_region,ROH,owned
me_land_0538,land,me_khand_region,KHA,owned
me_land_0539,land,me_mordor_region,MOR,owned
me_land_0540,land,me_rhun_region,WILD,wild_unclaimed
me_land_0541,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0542,land,me_rhun_region,RHU,owned
me_land_0543,land,me_ithilien_region,WILD,wild_ithilien
me_land_0544,land,me_mordor_region,MOR,owned
me_land_0545,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0546,land,me_ithilien_region,WILD,wild_ithilien
me_land_0547,land,me_north_arnor_region,RAN,owned
me_land_0548,land,me_lebennin_region,GON,owned
me_land_0549,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0550,land,me_rohan_region,FAN,owned
me_land_0551,land,me_grey_mountains_region,GUN,owned
me_land_0552,land,me_rohan_region,FAN,owned
me_land_0553,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0554,land,me_mordor_region,MOR,owned
me_land_0555,land,me_angmar_region,WILD,wild_unclaimed
me_land_0556,land,me_rohan_region,ROH,owned
me_land_0557,land,me_rhun_region,IRO,owned
me_land_0558,land,me_north_arnor_region,ANG,owned
me_land_0559,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0560,land,me_rhun_region,DOR,owned
me_land_0561,land,me_belfalas_region,GON,owned
me_land_0562,land,me_rhun_region,RH2,owned
me_land_0563,land,me_mirkwood_region,WILD,wild_unclaimed
me_land_0564,land,me_far_harad_region,WILD,wild_unclaimed
me_land_0565,land,me_near_harad_region,WILD,wild_unclaimed
me_land_0566,land,me_near_harad_region,UMB,owned
me_land_0567,land,me_mordor_region,MOR,owned
me_land_0568,land,me_rhun_region,RH2,owned
me_land_0569,land,me_far_harad_region,WILD,wild_unclaimed
me_land_0570,land,me_north_arnor_region,ANG,owned
me_land_0571,land,me_lindon_region,LIN,owned
me_land_0572,land,me_dale_region,DAL,owned
me_land_0573,land,me_anorien_region,GON,owned
me_land_0574,land,me_mordor_region,WILD,wild_unclaimed
me_land_0575,land,me_mirkwood_region,WILD,wild_unclaimed
me_land_0576,land,me_umbar_region,UMB,owned
me_land_0577,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_0578,land,me_south_gondor_region,GON,owned
me_land_0579,land,me_anduin_vale_region,LOR,owned
me_land_0580,land,me_mordor_region,WILD,wild_unclaimed
me_land_0581,land,me_mirkwood_region,WILD,wild_unclaimed
me_land_0582,land,me_rhun_region,WILD,wild_unclaimed
me_land_0583,land,me_anduin_vale_region,BEO,owned
me_land_0584,land,me_shire_breeland_region,WILD,wild_buffer
me_land_0585,land,me_south_gondor_region,GON,owned
me_land_0586,land,me_rhun_region,WILD,wild_unclaimed
me_land_0587,land,me_rohan_region,ROH,owned
me_land_0588,land,me_mordor_region,WILD,wild_unclaimed
me_land_0589,land,me_rhun_region,RHU,owned
me_land_0590,land,me_mordor_region,MOR,owned
me_land_0591,land,me_shire_breeland_region,BRE,owned
me_land_0592,land,me_khand_region,KHA,owned
me_land_0593,land,me_rhun_region,WILD,wild_unclaimed
me_land_0594,land,me_mordor_region,WILD,wild_unclaimed
me_land_0595,land,me_rhun_region,DOR,owned
me_land_0596,land,me_south_gondor_region,GON,owned
me_land_0597,land,me_enedwaith_region,WILD,wild_unclaimed
me_land_0598,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0599,land,me_belfalas_region,GON,owned
me_land_0600,land,me_lindon_region,LIN,owned
me_land_0601,land,me_rohan_region,ROH,owned
me_land_0602,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0603,land,me_belfalas_region,GON,owned
me_land_0604,land,me_mordor_region,WILD,wild_unclaimed
me_land_0605,land,me_far_harad_region,WILD,wild_unclaimed
me_land_0606,land,me_rhun_region,DOR,owned
me_land_0607,land,me_khand_region,KHA,owned
me_land_0608,land,me_lindon_region,LIN,owned
me_land_0609,land,me_mirkwood_region,BEO,owned
me_land_0610,land,me_rhun_region,RH2,owned
me_land_0611,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0612,land,me_khand_region,KHA,owned
me_land_0613,land,me_lindon_region,BLU,owned
me_land_0614,land,me_near_harad_region,HRA,owned
me_land_0615,land,me_khand_region,WILD,wild_unclaimed
me_land_0616,land,me_south_gondor_region,GON,owned
me_land_0617,land,me_lindon_region,LIN,owned
me_land_0618,land,me_mordor_region,MOR,owned
me_land_0619,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0620,land,me_mordor_region,MOR,owned
me_land_0621,land,me_rhun_region,IRO,owned
me_land_0622,land,me_anduin_vale_region,BEO,owned
me_land_0623,land,me_mordor_region,MOR,owned
me_land_0624,land,me_enedwaith_region,DUN,owned
me_land_0625,land,me_lebennin_region,GON,owned
me_land_0626,land,me_north_arnor_region,RIV,owned
me_land_0627,land,me_belfalas_region,GON,owned
me_land_0628,land,me_khand_region,KHA,owned
me_land_0629,land,me_belfalas_region,GON,owned
me_land_0630,land,me_belfalas_region,DAM,owned
me_land_0631,land,me_near_harad_region,UMB,owned
me_land_0632,land,me_mordor_region,WILD,wild_unclaimed
me_land_0633,land,me_brown_lands_region,WILD,wild_unclaimed
me_land_0634,land,me_mordor_region,WILD,wild_unclaimed
me_land_0635,land,me_shire_breeland_region,BRE,owned
me_land_0636,land,me_anduin_vale_region,WILD,wild_unclaimed
me_land_0637,land,me_anduin_vale_region,BEO,owned
me_land_0638,land,me_forochel_region,LOS,owned
me_land_0639,land,me_shire_breeland_region,SHI,owned
me_land_0640,land,me_rhun_region,WILD,wild_unclaimed
me_land_0641,land,me_belfalas_region,GON,owned
me_land_0642,land,me_belfalas_region,GON,owned
me_land_0643,land,me_rhun_region,IRO,owned
me_land_0644,land,me_anduin_vale_region,WILD,wild_unclaimed
me_land_0645,land,me_mordor_region,MOR,owned
me_land_0646,land,me_rhun_region,IRO,owned
me_land_0647,land,me_mirkwood_region,WILD,wild_unclaimed
me_land_0648,land,me_mordor_region,WILD,wild_unclaimed
me_land_0649,land,me_far_harad_region,WILD,wild_unclaimed
me_land_0650,land,me_rohan_region,ROH,owned
me_land_0651,land,me_anduin_vale_region,BEO,owned
me_land_0652,land,me_lindon_region,LIN,owned
me_land_0653,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_0654,land,me_mordor_region,WILD,wild_unclaimed
me_land_0655,land,me_brown_lands_region,WILD,wild_unclaimed
me_land_0656,land,me_rohan_region,ROH,owned
me_land_0657,land,me_lebennin_region,GON,owned
me_land_0658,land,me_far_harad_region,HRA,owned
me_land_0659,land,me_belfalas_region,GON,owned
me_land_0660,land,me_dale_region,WOO,owned
me_land_0661,land,me_rhun_region,IRO,owned
me_land_0662,land,me_south_gondor_region,GON,owned
me_land_0663,land,me_mordor_region,MOR,owned
me_land_0664,land,me_far_harad_region,HRA,owned
me_land_0665,land,me_ithilien_region,WILD,wild_ithilien
me_land_0666,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0667,land,me_umbar_region,UMB,owned
me_land_0668,land,me_enedwaith_region,WILD,wild_unclaimed
me_land_0669,land,me_brown_lands_region,WILD,wild_unclaimed
me_land_0670,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_0671,land,me_forochel_region,LOS,owned
me_land_0672,land,me_far_harad_region,HFA,owned
me_land_0673,land,me_khand_region,KHA,owned
me_land_0674,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0675,land,me_mordor_region,MOR,owned
me_land_0676,land,me_rohan_region,ROH,owned
me_land_0677,land,me_rhun_region,WILD,wild_unclaimed
me_land_0678,land,me_dale_region,DAL,owned
me_land_0679,land,me_ithilien_region,MOR,owned
me_land_0680,land,me_lindon_region,LIN,owned
me_land_0681,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0682,land,me_anduin_vale_region,WILD,wild_buffer
me_land_0683,land,me_lindon_region,LIN,owned
me_land_0684,land,me_rhun_region,DOR,owned
me_land_0685,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0686,land,me_ithilien_region,GON,owned
me_land_0687,land,me_brown_lands_region,WILD,wild_brown_lands
me_land_0688,land,me_anorien_region,GON,owned
me_land_0689,land,me_belfalas_region,GON,owned
me_land_0690,land,me_rhun_region,WILD,wild_unclaimed
me_land_0691,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_0692,land,me_anduin_vale_region,BEO,owned
me_land_0693,land,me_lebennin_region,GON,owned
me_land_0694,land,me_lindon_region,LIN,owned
me_land_0695,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0696,land,me_anorien_region,GON,owned
me_land_0697,land,me_mirkwood_region,DOL,owned
me_land_0698,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0699,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0700,land,me_enedwaith_region,WILD,wild_unclaimed
me_land_0701,land,me_rhun_region,WILD,wild_buffer
me_land_0702,land,me_mordor_region,WILD,wild_unclaimed
me_land_0703,land,me_brown_lands_region,WILD,wild_unclaimed
me_land_0704,land,me_mirkwood_region,DOL,owned
me_land_0705,land,me_far_harad_region,WILD,wild_unclaimed
me_land_0706,land,me_shire_breeland_region,WILD,wild_buffer
me_land_0707,land,me_dale_region,ERE,owned
me_land_0708,land,me_rhun_region,RH3,owned
me_land_0709,land,me_mordor_region,WILD,wild_unclaimed
me_land_0710,land,me_umbar_region,UMB,owned
me_land_0711,land,me_rhun_region,RH3,owned
me_land_0712,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0713,land,me_mordor_region,WILD,wild_unclaimed
me_land_0714,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0715,land,me_mirkwood_region,WDM,owned
me_land_0716,land,me_rhun_region,RH3,owned
me_land_0717,land,me_anduin_vale_region,GOB,owned
me_land_0718,land,me_far_harad_region,HRA,owned
me_land_0719,land,me_anduin_vale_region,BEO,owned
me_land_0720,land,me_dale_region,WOO,owned
me_land_0721,land,me_rhun_region,RH3,owned
me_land_0722,land,me_rhun_region,RHU,owned
me_land_0723,land,me_mordor_region,WILD,wild_unclaimed
me_land_0724,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0725,land,me_mordor_region,MOR,owned
me_land_0726,land,me_belfalas_region,GON,owned
me_land_0727,land,me_grey_mountains_region,GUN,owned
me_land_0728,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0729,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0730,land,me_mordor_region,MOR,owned
me_land_0731,land,me_mordor_region,MOR,owned
me_land_0732,land,me_rhun_region,WILD,wild_unclaimed
me_land_0733,land,me_enedwaith_region,WILD,wild_unclaimed
me_land_0734,land,me_dale_region,DAL,owned
me_land_0735,land,me_far_harad_region,HFA,owned
me_land_0736,land,me_south_gondor_region,GON,owned
me_land_0737,land,me_ithilien_region,WILD,wild_ithilien
me_land_0738,land,me_rhun_region,RHU,owned
me_land_0739,land,me_umbar_region,UMB,owned
me_land_0740,land,me_dale_region,DAL,owned
me_land_0741,land,me_mordor_region,MOR,owned
me_land_0742,land,me_lindon_region,LIN,owned
me_land_0743,land,me_mordor_region,MOR,owned
me_land_0744,land,me_near_harad_region,HNE,owned
me_land_0745,land,me_rhun_region,RH2,owned
me_land_0746,land,me_anduin_vale_region,WILD,wild_unclaimed
me_land_0747,land,me_rhun_region,WILD,wild_unclaimed
me_land_0748,land,me_rhun_region,RHU,owned
me_land_0749,land,me_mordor_region,WILD,wild_unclaimed
me_land_0750,land,me_shire_breeland_region,WILD,wild_buffer
me_land_0751,land,me_rohan_region,ROH,owned
me_land_0752,land,me_brown_lands_region,WILD,wild_brown_lands
me_land_0753,land,me_rhun_region,DOR,owned
me_land_0754,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0755,land,me_rohan_region,FAN,owned
me_land_0756,land,me_rohan_region,ROH,owned
me_land_0757,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_0758,land,me_khand_region,KHA,owned
me_land_0759,land,me_rhun_region,DOR,owned
me_land_0760,land,me_mordor_region,WILD,wild_unclaimed
me_land_0761,land,me_near_harad_region,HRA,owned
me_land_0762,land,me_rohan_region,ROH,owned
me_land_0763,land,me_far_harad_region,WILD,wild_unclaimed
me_land_0764,land,me_mordor_region,WILD,wild_unclaimed
me_land_0765,land,me_anorien_region,GON,owned
me_land_0766,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_0767,land,me_belfalas_region,GON,owned
me_land_0768,land,me_rhun_region,RH2,owned
me_land_0769,land,me_ithilien_region,WILD,wild_ithilien
me_land_0770,land,me_rhun_region,RH2,owned
me_land_0771,land,me_rohan_region,ROH,owned
me_land_0772,land,me_rhun_region,RHU,owned
me_land_0773,land,me_rhun_region,RH2,owned
me_land_0774,land,me_rhun_region,RHU,owned
me_land_0775,land,me_forochel_region,LOS,owned
me_land_0776,land,me_lebennin_region,GON,owned
me_land_0777,land,me_rhun_region,RHU,owned
me_land_0778,land,me_lindon_region,LIN,owned
me_land_0779,land,me_rhun_region,RH3,owned
me_land_0780,land,me_lindon_region,BLU,owned
me_land_0781,land,me_anduin_vale_region,WILD,wild_unclaimed
me_land_0782,land,me_enedwaith_region,WILD,wild_unclaimed
me_land_0783,land,me_rhun_region,RH2,owned
me_land_0784,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0785,land,me_enedwaith_region,DUN,owned
me_land_0786,land,me_far_harad_region,WILD,wild_unclaimed
me_land_0787,land,me_north_arnor_region,ANG,owned
me_land_0788,land,me_brown_lands_region,WILD,wild_unclaimed
me_land_0789,land,me_mirkwood_region,BEO,owned
me_land_0790,land,me_enedwaith_region,WILD,wild_enedwaith
me_land_0791,land,me_brown_lands_region,WILD,wild_brown_lands
me_land_0792,land,me_rhun_region,RHU,owned
me_land_0793,land,me_khand_region,WILD,wild_unclaimed
me_land_0794,land,me_khand_region,KHA,owned
me_land_0795,land,me_rohan_region,ROH,owned
me_land_0796,land,me_mirkwood_region,WOO,owned
me_land_0797,land,me_ithilien_region,WILD,wild_ithilien
me_land_0798,land,me_anorien_region,DRU,owned
me_land_0799,land,me_anduin_vale_region,FAN,owned
me_land_0800,land,me_rhun_region,RHU,owned
me_land_0801,land,me_rohan_region,ROH,owned
me_land_0802,land,me_mordor_region,MOR,owned
me_land_0803,land,me_ithilien_region,WILD,wild_ithilien
me_land_0804,land,me_umbar_region,UMB,owned
me_land_0805,land,me_rohan_region,ROH,owned
me_land_0806,land,me_belfalas_region,GON,owned
me_land_0807,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0808,land,me_brown_lands_region,WILD,wild_unclaimed
me_land_0809,land,me_belfalas_region,DAM,owned
me_land_0810,land,me_umbar_region,UMB,owned
me_land_0811,land,me_shire_breeland_region,SHI,owned
me_land_0812,land,me_north_arnor_region,WILD,wild_unclaimed
me_land_0813,land,me_north_arnor_region,WILD,wild_buffer
me_land_0814,land,me_mordor_region,WILD,wild_unclaimed
me_land_0815,land,me_rhun_region,RH2,owned
me_land_0816,land,me_forochel_region,LOS,owned
me_land_0817,land,me_far_harad_region,HFA,owned
me_land_0818,land,me_near_harad_region,HNE,owned
me_land_0819,land,me_rhun_region,WILD,wild_unclaimed
me_land_0820,land,me_mordor_region,WILD,wild_unclaimed
me_land_0821,land,me_near_harad_region,HRA,owned
me_land_0822,land,me_near_harad_region,HNE,owned
me_land_0823,land,me_rhun_region,RH2,owned
me_land_0824,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0825,land,me_khand_region,WILD,wild_unclaimed
me_land_0826,land,me_anduin_vale_region,WILD,wild_unclaimed
me_land_0827,land,me_brown_lands_region,WILD,wild_unclaimed
me_land_0828,land,me_enedwaith_region,WILD,wild_unclaimed
me_land_0829,land,me_rhun_region,RH2,owned
me_land_0830,land,me_rhun_region,RHU,owned
me_land_0831,land,me_lindon_region,BLU,owned
me_land_0832,land,me_near_harad_region,UMB,owned
me_land_0833,land,me_rhun_region,RHU,owned
me_land_0834,land,me_brown_lands_region,WILD,wild_unclaimed
me_land_0835,land,me_northern_wastes_region,WILD,wild_forodwaith
me_land_0836,land,me_mordor_region,WILD,wild_unclaimed
me_land_0837,land,me_enedwaith_region,WILD,wild_unclaimed
me_land_0838,land,me_mordor_region,MOR,owned
me_land_0839,land,me_lindon_region,LIN,owned
me_land_0840,land,me_forochel_region,LOS,owned
me_land_0841,land,me_lebennin_region,GON,owned
me_land_0842,land,me_north_arnor_region,WILD,wild_buffer
me_land_0843,land,me_rhun_region,WILD,wild_unclaimed
